id,text,img,label,nltk1,nltk2,nltk3,nltk4
35861,banner in the streets hulk in the sheets,img/35861.png,0,0.0,1.0,0.0,0.0
92741,"wait, mohammad come back!! i didn't mean to laugh, really size doesh't matter to me lol",img/92741.png,0,0.149,0.61,0.241,0.208
51736,"""america has stolen the jews the jews of god. his jewelry. the negroes. they are the true hebrews"" google it",img/51736.png,1,0.127,0.677,0.195,0.1779
26417,left lanes need to exit right right lanes need to exit left here's 300 feet. make it happen,img/26417.png,0,0.0,1.0,0.0,0.0
18407,wing wing wing herro? thats racist!,img/18407.png,0,0.462,0.538,0.0,-0.6476
47326,we are soldiers and we fight for our countries to our last minutes,img/47326.png,0,0.178,0.822,0.0,-0.3818
50768,"liz krueger, n.y. state democratic senater wants to infiltrate the nra and take it over yeah, just like she infiltrated mcdonalds all those years..",img/50768.png,0,0.0,0.824,0.176,0.5719
86594,wait for it .. ,img/86594.png,0,0.0,1.0,0.0,0.0
63581,wants you to accept him for being a girl couldn't accept himself at birth,img/63581.png,0,0.0,0.679,0.321,0.6369
95426,i hate all fucking jews they are scum of the earth,img/95426.png,1,0.291,0.709,0.0,-0.5719
10264,when you eat her ass and then she say that she don't suck dick... wayment,img/10264.png,0,0.185,0.688,0.127,-0.2718
79312,for seal thanks.. very fucking useful,img/79312.png,0,0.0,0.59,0.41,0.5379
17832,it's time we make peace with islam,img/17832.png,0,0.0,0.632,0.368,0.5423
15432,when ur too young to know the concept of racism but ur happy cause u got a new pet,img/15432.png,0,0.113,0.664,0.223,0.5423
34506,what's the difference between menstrual blood and sand? you can't gargle sand,img/34506.png,0,0.0,1.0,0.0,0.0
30492,when i grow up i'm going to be a famous doctor,img/30492.png,0,0.0,1.0,0.0,0.0
31794,i said a glass of orange juice not just any juice,img/31794.png,0,0.0,1.0,0.0,0.0
4175,im not racist because racism is a crime and crime is for black people,img/04175.png,1,0.311,0.4,0.289,-0.1245
61578,still smiles even when they are scared,img/61578.png,0,0.264,0.455,0.282,0.0516
31479,"the only ""perferred pronouns"" a tranny needs is ""it"" or ""thing""",img/31479.png,1,0.0,1.0,0.0,0.0
17659,ex girfriends be like.. i don't even care what he does anymore!!!,img/17659.png,0,0.259,0.741,0.0,-0.5429
29785,"he's making a list, checking it twice gonna find out who's getting deported by i.c.e",img/29785.png,0,0.0,1.0,0.0,0.0
17205,i win again! parkinson's center,img/17205.png,1,0.0,0.423,0.577,0.6239
74132,"fuck allah, fuck muslims and fuck islam. and if you don't like what i say then fuck",img/74132.png,1,0.594,0.406,0.0,-0.9443
15649,be kind to those less fortunate than you,img/15649.png,0,0.0,0.5,0.5,0.719
51460,love is love respect,img/51460.png,0,0.0,0.08,0.92,0.91
60329,we swore we'd never forget 911,img/60329.png,0,0.0,0.75,0.25,0.1695
58276,i may be blind but at least i'm rich!,img/58276.png,0,0.142,0.46,0.398,0.6533
40752,"you don't need an ar15 to protect yourself but he does, and this guy and this guy, and him and him and him",img/40752.png,0,0.0,0.924,0.076,0.2023
79315,laughs in 52% of us crime rate,img/79315.png,0,0.299,0.427,0.274,-0.0772
3241,when black people make white jokes when white people make black jokes,img/03241.png,1,0.0,0.714,0.286,0.4588
38041,justin trudeau the imam of canada,img/38041.png,0,0.0,1.0,0.0,0.0
40897,"with sensitive ass people, my sense of humor is way too fucked up for that",img/40897.png,0,0.359,0.545,0.095,-0.7783
56180,my little brother ate all the scrabble tiles... sense than alexandria ocasio-corte ton and his shit makes more sense than alexandria ocasio cortez,img/56180.png,0,0.141,0.859,0.0,-0.5574
37865,i'm not saying that your perfume is too strong. all i'm saying is that the canary was alive before you got here,img/37865.png,0,0.0,0.772,0.228,0.7096
36974,do you have any idea how black you were going?,img/36974.png,0,0.0,1.0,0.0,0.0
61780,you may be a racist if.. your response to a question from an african american is to mention the inner city 25 times,img/61780.png,1,0.167,0.833,0.0,-0.6124
81546,when i was a kid i thought black people were made from anal sex,img/81546.png,1,0.0,1.0,0.0,0.0
75432,greetings ... time to run,img/75432.png,0,0.0,0.588,0.412,0.4215
48703,"a girl asks her mom, ""why am i black and you're white?"" she says, ""the way that party went, you're lucky you don't bark. """,img/48703.png,0,0.0,0.784,0.216,0.6705
81706,when you have to fight captain america because you had an argument,img/81706.png,0,0.338,0.662,0.0,-0.6249
42319,"chelsea clinton.. so ugly that when she gives head, it counts as anal",img/42319.png,0,0.261,0.739,0.0,-0.6418
2139,no less beautiful,img/02139.png,0,0.323,0.147,0.53,0.3415
93568,i'm so fucking gay i can't even think straight,img/93568.png,1,0.192,0.808,0.0,-0.1695
6832,government shills hate him!!! <<< this aussie shitposter removes 50 muslims with this one weird trick and basically you are fucking accelerated!,img/06832.png,1,0.29,0.71,0.0,-0.7762
20971,if i can't trust you i don't need you,img/20971.png,0,0.311,0.689,0.0,-0.4023
70936,everybody having kids /getting engaged and i'm over here like,img/70936.png,0,0.0,0.606,0.394,0.6369
4278,never let someone who has done nothing tell you how to do anything,img/04278.png,0,0.0,1.0,0.0,0.0
56024,and for my next trick i'll make democrats defend rats,img/56024.png,0,0.118,0.882,0.0,-0.0516
53941,"i didn't hear the question ... ...but the answer is, white people are racist",img/53941.png,1,0.25,0.75,0.0,-0.6124
49270,rosie o 'donnell had to be removed from her home today to make good on her threat to leave the us if donald trump became president,img/49270.png,0,0.156,0.746,0.098,-0.1779
67485,i'm going to prison aren't i ?,img/67485.png,0,0.452,0.548,0.0,-0.5106
92417,hoes be like why can't i find a good man,img/92417.png,0,0.221,0.55,0.229,0.0243
26305,when you take this girl on a date and she won't stop talking.,img/26305.png,0,0.0,0.854,0.146,0.2235
61234,i could have annihilated all of them but i left some of them alive so you will know why i was killing them,img/61234.png,0,0.222,0.655,0.124,-0.5719
59064,keep it up and you'll get some regime change,img/59064.png,0,0.0,1.0,0.0,0.0
17634,when she's mad at you but you want her attention,img/17634.png,0,0.182,0.693,0.126,-0.1655
3246,mobile nun,img/03246.png,0,0.0,1.0,0.0,0.0
97635,didnt stand during the national anthem... no one said a word... # whiteprivilege,img/97635.png,1,0.18,0.82,0.0,-0.296
9634,come on our shame tour! we will show you how to murder babies and harass the elderly,img/09634.png,1,0.446,0.554,0.0,-0.906
49630,if they aren't meant to cook why do they have eggs and milk inside them,img/49630.png,0,0.0,1.0,0.0,0.0
60173,"white people dont shoot eachother in the streets like black people do we do it in schools, because we have class",img/60173.png,0,0.0,0.807,0.193,0.5478
38490,"""people are tired of the same, old ideas"" says the 74 year old socialist",img/38490.png,0,0.182,0.818,0.0,-0.4404
68423,don't get me started about your tranny problems,img/68423.png,0,0.278,0.722,0.0,-0.4019
76258,when you advocate for killing babies after their birth and then you have ash on your forhead for ash wednesday unbelievable smh,img/76258.png,1,0.244,0.691,0.065,-0.7096
39652,donald trump proving you don't have to be poor to be trailer trash,img/39652.png,0,0.205,0.795,0.0,-0.4767
70435,this one time at camp we got so baked,img/70435.png,1,0.0,1.0,0.0,0.0
8654,never had one before . what? a room to yourself? a white bitch,img/08654.png,1,0.316,0.684,0.0,-0.6322
37402,when your stoner friend looks in your fridge,img/37402.png,0,0.0,0.686,0.314,0.4939
26795,i put brake fluid in my meth... now i can stop whenever i want,img/26795.png,0,0.176,0.72,0.104,-0.2263
60317,when your goat hits your g-spot,img/60317.png,0,0.0,1.0,0.0,0.0
34805,when you're trying to be a good student and just learn magic but three kids in class keep getting in trouble all the time,img/34805.png,0,0.134,0.792,0.074,-0.3818
1389,confession-every sunday around brunch time i take my cat to the mall and make people take pictures of us,img/01389.png,0,0.0,1.0,0.0,0.0
80361,thanks trump for my new job making america white again,img/80361.png,1,0.0,0.756,0.244,0.4404
74536,for guys that like it nice and slow gimme a call,img/74536.png,1,0.0,0.602,0.398,0.6486
15283,march 8th international women's day,img/15283.png,0,0.0,1.0,0.0,0.0
75340,"forgive me allah.. i just can't understand why i am allowed to behead my enemies and marry little girls, but i can't eat a fucking ham sandwich",img/75340.png,1,0.085,0.852,0.063,-0.1406
96153,jokes don't kill people they kill people,img/96153.png,0,0.0,0.297,0.703,0.8582
63917,if he's marrying me then why's he fucking a goat,img/63917.png,0,0.0,1.0,0.0,0.0
38529,"fuck you, asshole how's that for customer service?",img/38529.png,0,0.333,0.667,0.0,-0.5423
92016,get ready for your future white folks.. nuclear fire & eternal slavery!,img/92016.png,1,0.416,0.445,0.139,-0.7177
79054,that face you make when you get asked a question and have to think on it for a while,img/79054.png,0,0.0,1.0,0.0,0.0
6471,"colin kaepernick and his evil white oppressors oh wait, those are his parents!",img/06471.png,1,0.281,0.719,0.0,-0.69
7698,"go ahead, call the cops see who cums first",img/07698.png,0,0.0,1.0,0.0,0.0
1896,terrorism is just part and parcel of living in a big city. sadiq khan london mayor tokyo: over 13 million people no islamic terrorism,img/01896.png,0,0.363,0.637,0.0,-0.9081
76354,animals enjoy motorcycle rides too,img/76354.png,0,0.0,0.556,0.444,0.4939
80237,when nobody knew who you were until you got on your knees,img/80237.png,0,0.0,1.0,0.0,0.0
71045,cutest little beagle in the whole wide world,img/71045.png,0,0.0,0.648,0.352,0.5859
67084,creeps into your childs room empties his sack,img/67084.png,0,0.195,0.805,0.0,-0.1779
68507,black chicks even the white ones are ugly,img/68507.png,1,0.32,0.68,0.0,-0.5106
58096,grandma is not getting run over by a reindeer this year!!,img/58096.png,0,0.0,1.0,0.0,0.0
4263,holocaust jokes are offensive ann frankly aren't funny,img/04263.png,1,0.436,0.403,0.161,-0.5277
26043,love is love is love is love,img/26043.png,0,0.0,0.152,0.848,0.9571
26031,muslims in a predominantly christian nation christians in a predominantly muslim nation,img/26031.png,0,0.0,1.0,0.0,0.0
64701,"well judge, made me do it all remember it was me who first said was kenyan",img/64701.png,0,0.0,0.877,0.123,0.2732
26495,when your goat tells you she ain't on the pil,img/26495.png,1,0.0,1.0,0.0,0.0
81963,the old lady treats arthur to some delicious cookies she's baked,img/81963.png,0,0.0,0.73,0.27,0.5719
56972,so i prayed over him like this and i made sure he felt the lord inside him,img/56972.png,0,0.0,0.73,0.27,0.5859
83127,been dropping blessings all year like,img/83127.png,0,0.0,0.4,0.6,0.7184
10827,watch out i'll put a bomb in your car,img/10827.png,0,0.314,0.686,0.0,-0.4939
56378,i'm not racist. racism is a crime and crime is only for blacks,img/56378.png,1,0.325,0.372,0.303,-0.1245
50273,"""where did you learn to make kool-aid like that britney?""",img/50273.png,0,0.0,0.783,0.217,0.3612
25397,what do you call a black guy in a tree with a briefcase.. a branch manager,img/25397.png,1,0.0,1.0,0.0,0.0
46058,when you beat up a black kid and get arrested for propriety damage,img/46058.png,0,0.387,0.613,0.0,-0.743
6218,thats a little savage,img/06218.png,0,0.575,0.425,0.0,-0.4033
2849,abba ree i can fryyy,img/02849.png,1,0.0,1.0,0.0,0.0
69042,"did i just hear grandma tell me ""no""",img/69042.png,0,0.0,1.0,0.0,0.0
41853,shes got them summer teeth summer here summer missing,img/41853.png,0,0.216,0.784,0.0,-0.296
70652,when you her ass and then she say that she don't suck dick.. wayment,img/70652.png,0,0.195,0.67,0.134,-0.2718
27943,batman! thank god you've arrived!,img/27943.png,0,0.0,0.367,0.633,0.6351
68159,learning to ride a bike,img/68159.png,0,0.0,1.0,0.0,0.0
91704,when you finger a girl from auschwitz,img/91704.png,1,0.0,1.0,0.0,0.0
94823,obama voters,img/94823.png,0,0.0,1.0,0.0,0.0
63285,"he's like 20 and still plays video games bitch please, yall 15 and pregnant",img/63285.png,1,0.184,0.485,0.33,0.25
42693,cooking teacher: 'today we'll learn how to use the ovens' the german kid:,img/42693.png,1,0.0,1.0,0.0,0.0
64027,"""islam is love!"" - ariana grande yeah, if you're a goat",img/64027.png,1,0.0,0.762,0.238,0.3595
20751,"""islam is love!"" ariana grande august 2017 hillary clinton rally yeah, if you're a goat ***",img/20751.png,1,0.0,0.849,0.151,0.3595
94351,hmmm minyoda i am beat women i must,img/94351.png,1,0.0,1.0,0.0,0.0
27489,how do we destroy the patriarchy? it's simple. we eat it,img/27489.png,0,0.259,0.741,0.0,-0.5423
81394,"""i went to walmart and picked up a new sandwich maker.""",img/81394.png,0,0.0,1.0,0.0,0.0
59467,"new for 2015 peel and stick eye-slit stickers to make your garbage & trash sharia compliant in compliance with sharia law, you can now turn all your garbage into muslim trash!",img/59467.png,1,0.0,1.0,0.0,0.0
71906,when you feel beautiful no matter what the haters say,img/71906.png,0,0.329,0.366,0.305,-0.1027
81265,you'd be angry too if you found out they cancelled your favorite show,img/81265.png,0,0.29,0.546,0.164,-0.3182
67384,what's hillary's favorite pizza? little seizures,img/67384.png,1,0.0,0.625,0.375,0.4588
21086,when the muslim kid you bullied starts counting backwards,img/21086.png,1,0.339,0.661,0.0,-0.6249
40153,"""okay class bring out your calculators"" mohammed:",img/40153.png,1,0.0,0.759,0.241,0.2263
31025,i refuse to debate gun control with folks who eat soap and are confused on which pisser to use,img/31025.png,0,0.414,0.586,0.0,-0.836
68042,i think i almost got my dishwasher working,img/68042.png,0,0.0,1.0,0.0,0.0
70549,the old lady shows arthur what she used to do during the war,img/70549.png,0,0.245,0.755,0.0,-0.5994
48612,that's where the new skyscraper is going to come up,img/48612.png,0,0.0,1.0,0.0,0.0
5183,when you run out of bras and have to hold the girls up on your own,img/05183.png,0,0.0,1.0,0.0,0.0
27430,both men and women sacrificed in different ways but it was all to protect their comfortable home,img/27430.png,0,0.0,0.656,0.344,0.8338
13859,the fuck did you just say?,img/13859.png,0,0.412,0.588,0.0,-0.5423
68379,i can put up with muslims killing canadians but i absolutely will not tolerate canadians criticizing muslims,img/68379.png,1,0.147,0.708,0.145,-0.009
25037,"i am 73 years old. who's going to ask how i do it??,,,",img/25037.png,0,0.0,1.0,0.0,0.0
16380,felling cute might fuck a goat later. idk,img/16380.png,0,0.412,0.336,0.252,-0.2263
25861,how to get out of a gym contract,img/25861.png,0,0.0,1.0,0.0,0.0
59478,his grandparents died in the holocaust so we gonna put an oven in the trunk,img/59478.png,1,0.205,0.795,0.0,-0.5574
71249,islamic warrior's funeral in palestine,img/71249.png,0,0.385,0.615,0.0,-0.3612
12673,how it feels being a military spouse over 30,img/12673.png,0,0.0,1.0,0.0,0.0
74235,chloroform puts the sensual back into non-consensual,img/74235.png,0,0.0,1.0,0.0,0.0
63275,what do you mean happy columbus day?,img/63275.png,0,0.0,0.619,0.381,0.5719
17830,exfoliating with the tears of my haters,img/17830.png,0,0.505,0.495,0.0,-0.6249
48625,reaction to a home invasion non gun owner: we're gunna die!!! gun owner: i'm your huckleberry,img/48625.png,0,0.444,0.556,0.0,-0.8617
93216,when you have flashbacks from wwii,img/93216.png,0,0.0,1.0,0.0,0.0
19256,"as muslims, our quran orders us to immigrate to other countries, replace their governments with sharia law, orders the murder of christians, jews and all gay people, while embracing slavery and pedophilia. thanks democrats for making it so easy for us!",img/19256.png,1,0.183,0.692,0.124,-0.6311
